State_clean,District_clean,Crop,Crop_Year,Season_clean,Area,Production,yield_quintal_ha
TAMIL NADU,THIRUVARUR,Cotton(lint),2018,Rabi       ,6689.0,30586.0,4.57
TAMIL NADU,THIRUVARUR,Cotton(lint),2019,Rabi       ,8049.0,27003.0,3.35
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),1998,Kharif     ,7328.0,13047.0,1.78
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),1999,Kharif     ,5698.0,9562.0,1.68
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2000,Kharif     ,7083.0,12300.0,1.74
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2001,Kharif     ,9508.0,10880.0,1.14
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2002,Kharif     ,1558.0,2581.0,1.66
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2003,Kharif     ,2767.0,3580.0,1.29
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2004,Kharif     ,2715.0,3812.0,1.4
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2005,Kharif     ,3299.0,4847.0,1.47
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2006,Whole Year ,5508.0,13742.0,2.49
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2007,Whole Year ,6677.0,16364.0,2.45
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2009,Whole Year ,9319.0,32202.0,3.46
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2010,Kharif     ,14479.0,28519.0,1.97
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2011,Kharif     ,14056.0,36772.0,2.62
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2011,Rabi       ,317.0,872.0,2.75
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2012,Kharif     ,16928.0,17539.0,1.04
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2013,Kharif     ,16272.0,35173.0,2.16
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2013,Rabi       ,190.0,594.0,3.13
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2014,Kharif     ,16895.0,28140.0,1.67
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2014,Rabi       ,389.0,1327.0,3.41
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2015,Kharif     ,14518.0,17592.0,1.21
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2015,Rabi       ,459.0,1361.0,2.97
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2016,Kharif     ,10655.0,13194.0,1.24
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2016,Rabi       ,980.0,1445.0,1.47
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2018,Kharif     ,5361.0,12017.0,2.24
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2018,Rabi       ,3502.0,9095.0,2.6
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2019,Kharif     ,11428.0,24692.0,2.16
TAMIL NADU,TIRUCHIRAPPALLI,Cotton(lint),2019,Rabi       ,2046.0,5137.0,2.51
TAMIL NADU,TIRUNELVELI,Cotton(lint),1998,Kharif     ,12238.0,18423.0,1.51
TAMIL NADU,TIRUNELVELI,Cotton(lint),1999,Kharif     ,12094.0,25016.0,2.07
TAMIL NADU,TIRUNELVELI,Cotton(lint),2000,Kharif     ,15262.0,30562.0,2.0
TAMIL NADU,TIRUNELVELI,Cotton(lint),2001,Kharif     ,6716.0,10020.0,1.49
TAMIL NADU,TIRUNELVELI,Cotton(lint),2002,Kharif     ,3904.0,6739.0,1.73
TAMIL NADU,TIRUNELVELI,Cotton(lint),2003,Kharif     ,4301.0,7050.0,1.64
TAMIL NADU,TIRUNELVELI,Cotton(lint),2004,Kharif     ,6625.0,14854.0,2.24
TAMIL NADU,TIRUNELVELI,Cotton(lint),2005,Kharif     ,4938.0,10777.0,2.18
TAMIL NADU,TIRUNELVELI,Cotton(lint),2006,Whole Year ,4373.0,10745.0,2.46
TAMIL NADU,TIRUNELVELI,Cotton(lint),2007,Whole Year ,3250.0,5943.0,1.83
